trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
931,False,"{'a': 0.999, 'e': 0.39397579303612174}",30,13,-30.43241614815961,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
932,False,"{'a': 0.999, 'e': 0.3935818172430856}",30,-7,18.65535243529273,"{0: 32, 1: 1, 2: 4, 3: 0, 4: 0}",0
933,False,"{'a': 0.999, 'e': 0.3931882354258425}",20,9,13.288735638932371,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.999, 'e': 0.39279504719041664}",20,6,-10.082079352216871,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
935,False,"{'a': 0.999, 'e': 0.39240225214322627}",25,12,-40.16656796022103,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
936,False,"{'a': 0.999, 'e': 0.392009849891083}",25,-24,-148.664097053822,"{0: 36, 1: 2, 2: 6, 3: 3, 4: 2}",0
937,False,"{'a': 0.999, 'e': 0.39161784004119193}",20,1,-13.456325664110116,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
938,False,"{'a': 0.999, 'e': 0.3912262222011507}",30,20,7.994495157925223,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.999, 'e': 0.3908349959789496}",20,7,-0.8124029925537095,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.999, 'e': 0.39044416098297063}",20,4,-5.1330418135012446,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
941,False,"{'a': 0.999, 'e': 0.3900537168219877}",20,5,-19.722875949270563,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
942,False,"{'a': 0.999, 'e': 0.3896636631051657}",30,-14,10.334339134335877,"{0: 38, 1: 2, 2: 4, 3: 0, 4: 0}",0
943,False,"{'a': 0.999, 'e': 0.38927399944206054}",20,-2,-20.851814229612206,"{0: 18, 1: 3, 2: 0, 3: 0, 4: 1}",0
944,False,"{'a': 0.999, 'e': 0.38888472544261843}",30,17,12.325228059666825,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
945,False,"{'a': 0.999, 'e': 0.38849584071717586}",25,6,26.080713316822504,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.999, 'e': 0.38810734487645865}",25,16,17.65631917664284,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.999, 'e': 0.3877192375315822}",20,5,28.88767872632976,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.999, 'e': 0.3873315182940506}",20,15,10.671549954967125,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.999, 'e': 0.3869441867757566}",20,10,-59.77909061100767,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
950,False,"{'a': 0.999, 'e': 0.38655724258898083}",20,4,5.5672114468953025,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
951,False,"{'a': 0.999, 'e': 0.3861706853463918}",20,3,-2.3377392972640543,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
952,False,"{'a': 0.999, 'e': 0.38578451466104546}",25,-15,4.89747273858627,"{0: 34, 1: 2, 2: 4, 3: 0, 4: 0}",0
953,False,"{'a': 0.999, 'e': 0.38539873014638437}",25,16,18.222315219367633,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.999, 'e': 0.385013331416238}",25,19,1.969458421514727,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.999, 'e': 0.3846283180848218}",25,20,8.833108407860331,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.999, 'e': 0.38424368976673695}",20,-23,-73.13570452716053,"{0: 38, 1: 0, 2: 2, 3: 0, 4: 3}",0
957,False,"{'a': 0.999, 'e': 0.3838594460769702}",20,13,9.469983793500756,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.999, 'e': 0.38347558663089326}",25,3,20.515460261550245,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
959,False,"{'a': 0.999, 'e': 0.38309211104426233}",20,-9,-68.8854166828936,"{0: 24, 1: 1, 2: 1, 3: 1, 4: 2}",0
960,False,"{'a': 0.999, 'e': 0.38270901893321807}",20,12,12.643959397531658,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.999, 'e': 0.38232630991428485}",25,0,-39.919136043808415,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",1
962,False,"{'a': 0.999, 'e': 0.3819439836043706}",25,-2,-11.253224026163483,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",0
963,False,"{'a': 0.999, 'e': 0.38156203962076624}",20,-9,-23.395396426813214,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 0}",0
964,False,"{'a': 0.999, 'e': 0.3811804775811454}",20,11,-9.439628089684822,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
965,False,"{'a': 0.999, 'e': 0.3807992971035643}",20,9,13.881248855465678,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.999, 'e': 0.38041849780646075}",20,6,3.914353193805706,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
967,False,"{'a': 0.999, 'e': 0.3800380793086543}",20,-6,19.04057310574032,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",0
968,False,"{'a': 0.999, 'e': 0.3796580412293456}",20,-6,-84.65834777203536,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 2}",0
969,False,"{'a': 0.999, 'e': 0.3792783831881163}",20,-2,-10.326377805778645,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",0
970,False,"{'a': 0.999, 'e': 0.37889910480492817}",30,16,26.779192926269225,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.999, 'e': 0.37852020570012324}",25,-33,-9.534781291720243,"{0: 49, 1: 2, 2: 6, 3: 1, 4: 0}",0
972,False,"{'a': 0.999, 'e': 0.3781416854944231}",25,8,10.326732313189908,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
973,False,"{'a': 0.999, 'e': 0.3777635438089287}",25,-17,-29.727375442177333,"{0: 32, 1: 4, 2: 6, 3: 0, 4: 0}",0
974,False,"{'a': 0.999, 'e': 0.37738578026511976}",20,2,-21.918245009098356,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
975,False,"{'a': 0.999, 'e': 0.3770083944848546}",20,11,15.885954302190113,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.999, 'e': 0.3766313860903698}",20,6,-12.332364497278473,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
977,False,"{'a': 0.999, 'e': 0.3762547547042794}",25,5,5.634306536706495,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
978,False,"{'a': 0.999, 'e': 0.3758784999495751}",20,-5,-3.528922306545228,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
979,False,"{'a': 0.999, 'e': 0.37550262144962554}",20,-3,35.12028799737901,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",0
980,False,"{'a': 0.999, 'e': 0.3751271188281759}",25,18,4.551531903890024,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.999, 'e': 0.37475199170934775}",25,-3,-48.16052315275039,"{0: 23, 1: 0, 2: 3, 3: 1, 4: 1}",0
982,False,"{'a': 0.999, 'e': 0.3743772397176384}",30,-8,-1.2336185743598942,"{0: 33, 1: 0, 2: 4, 3: 1, 4: 0}",0
983,False,"{'a': 0.999, 'e': 0.37400286247792075}",25,-21,-15.460571938573958,"{0: 39, 1: 0, 2: 6, 3: 1, 4: 0}",0
984,False,"{'a': 0.999, 'e': 0.37362885961544284}",25,-4,-106.41340268114396,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 3}",0
985,False,"{'a': 0.999, 'e': 0.3732552307558274}",30,16,22.544585011769037,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.999, 'e': 0.3728819755250716}",20,3,-46.50836357694185,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
987,False,"{'a': 0.999, 'e': 0.3725090935495465}",20,4,-85.19116293051225,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
988,False,"{'a': 0.999, 'e': 0.37213658445599695}",20,-10,-36.93649924909622,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
989,False,"{'a': 0.999, 'e': 0.37176444787154095}",25,20,7.2572076881588155,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.999, 'e': 0.37139268342366943}",20,15,-2.5581567659041804,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
991,False,"{'a': 0.999, 'e': 0.37102129074024576}",20,7,11.11121204233951,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
992,False,"{'a': 0.999, 'e': 0.3706502694495055}",20,8,-76.07319725773196,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
993,False,"{'a': 0.999, 'e': 0.370279619180056}",25,-2,50.28303406055012,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
994,False,"{'a': 0.999, 'e': 0.3699093395608759}",30,17,-47.41448698856192,"{0: 8, 1: 1, 2: 2, 3: 2, 4: 0}",1
995,False,"{'a': 0.999, 'e': 0.3695394302213151}",20,15,8.214824569094617,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.999, 'e': 0.36916989079109375}",20,2,33.06466788826537,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.999, 'e': 0.36880072090030264}",20,-28,-10.556010849712004,"{0: 40, 1: 1, 2: 7, 3: 0, 4: 0}",0
998,False,"{'a': 0.999, 'e': 0.36843192017940235}",25,-23,-159.2605797759729,"{0: 35, 1: 4, 2: 4, 3: 2, 4: 3}",0
999,False,"{'a': 0.999, 'e': 0.3680634882592229}",25,15,8.85803806512928,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1000,False,"{'a': 0.999, 'e': 0.36769542477096373}",20,-15,19.94585921973334,"{0: 31, 1: 2, 2: 1, 3: 1, 4: 0}",0
1001,False,"{'a': 0.999, 'e': 0.36732772934619273}",20,-2,-31.459829924618777,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",0
1002,False,"{'a': 0.999, 'e': 0.36696040161684657}",25,2,-3.4520133970148805,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
1003,False,"{'a': 0.999, 'e': 0.3665934412152297}",25,7,18.985208941545178,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1004,False,"{'a': 0.999, 'e': 0.3662268477740145}",30,8,18.441144429452862,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1005,False,"{'a': 0.999, 'e': 0.36586062092624044}",20,-5,-11.51063194198148,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
1006,False,"{'a': 0.999, 'e': 0.36549476030531425}",20,9,7.066417162794041,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1007,False,"{'a': 0.999, 'e': 0.3651292655450089}",25,6,-21.935063038392983,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 0}",1
1008,False,"{'a': 0.999, 'e': 0.3647641362794639}",25,19,10.590987484240658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.999, 'e': 0.36439937214318446}",30,10,-20.954630298803185,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1010,False,"{'a': 0.999, 'e': 0.36403497277104124}",35,23,3.8436904862025756,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1011,False,"{'a': 0.999, 'e': 0.3636709377982702}",25,3,-44.49296385825363,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 1}",1
1012,False,"{'a': 0.999, 'e': 0.36330726686047193}",20,5,14.087519572151969,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1013,False,"{'a': 0.999, 'e': 0.3629439595936115}",25,-20,-40.13017314045099,"{0: 39, 1: 0, 2: 4, 3: 0, 4: 2}",0
1014,False,"{'a': 0.999, 'e': 0.36258101563401784}",25,16,18.92732015575697,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.999, 'e': 0.3622184346183838}",20,14,0.652169695056454,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1016,False,"{'a': 0.999, 'e': 0.36185621618376546}",20,4,-46.268292349289844,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
1017,False,"{'a': 0.999, 'e': 0.36149435996758167}",20,10,10.220857236483925,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.999, 'e': 0.3611328656076141}",20,-14,-56.225474804617406,"{0: 28, 1: 1, 2: 2, 3: 2, 4: 1}",0
1019,False,"{'a': 0.999, 'e': 0.36077173274200647}",20,-2,-4.604065746847002,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",0
1020,False,"{'a': 0.999, 'e': 0.3604109610092645}",25,2,-45.65369759012043,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 1}",1
1021,False,"{'a': 0.999, 'e': 0.3600505500482552}",25,-23,-71.21675815633294,"{0: 39, 1: 0, 2: 6, 3: 2, 4: 1}",0
1022,False,"{'a': 0.999, 'e': 0.359690499498207}",25,-1,-42.86641311384918,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 1}",1
1023,False,"{'a': 0.999, 'e': 0.3593308089987088}",20,14,12.517741242246254,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.999, 'e': 0.35897147818971004}",20,-2,-71.74790864973566,"{0: 17, 1: 0, 2: 2, 3: 2, 4: 1}",0
1025,False,"{'a': 0.999, 'e': 0.35861250671152034}",20,11,16.246216188210582,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.999, 'e': 0.3582538942048088}",20,-25,-7.113075658978373,"{0: 37, 1: 3, 2: 4, 3: 1, 4: 0}",0
1027,False,"{'a': 0.999, 'e': 0.357895640310604}",30,16,-7.922380867470096,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1028,False,"{'a': 0.999, 'e': 0.3575377446702934}",25,11,-44.033755610482615,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1029,False,"{'a': 0.999, 'e': 0.35718020692562313}",20,10,17.62976596455183,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.999, 'e': 0.3568230267186975}",25,4,-47.921768594873065,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
1031,False,"{'a': 0.999, 'e': 0.3564662036919788}",25,-42,-71.46775644786901,"{0: 56, 1: 3, 2: 5, 3: 1, 4: 2}",0
1032,False,"{'a': 0.999, 'e': 0.35610973748828684}",25,15,-19.985706545985142,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
1033,False,"{'a': 0.999, 'e': 0.35575362775079855}",20,9,8.311911768839355,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.999, 'e': 0.35539787412304774}",20,-12,36.2450954797681,"{0: 31, 1: 0, 2: 0, 3: 1, 4: 0}",0
1035,False,"{'a': 0.999, 'e': 0.35504247624892465}",25,13,12.612466160062706,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1036,False,"{'a': 0.999, 'e': 0.35468743377267575}",20,14,5.681988715386543,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.999, 'e': 0.3543327463389031}",25,3,-27.46976047487331,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1038,False,"{'a': 0.999, 'e': 0.35397841359256416}",35,19,-36.1611327993073,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1039,False,"{'a': 0.999, 'e': 0.35362443517897163}",20,5,23.46636324485261,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.999, 'e': 0.35327081074379263}",25,-5,-4.643940634509498,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
1041,False,"{'a': 0.999, 'e': 0.35291753993304886}",30,12,-5.622398561689542,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1042,False,"{'a': 0.999, 'e': 0.3525646223931158}",20,7,22.127863433495857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.999, 'e': 0.3522120577707227}",25,-1,-2.5237138699073114,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 0}",1
1044,False,"{'a': 0.999, 'e': 0.351859845712952}",20,-33,40.373507773538456,"{0: 48, 1: 1, 2: 4, 3: 0, 4: 0}",0
1045,False,"{'a': 0.999, 'e': 0.351507985867239}",20,6,-73.35860424004841,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 2}",1
1046,False,"{'a': 0.999, 'e': 0.3511564778813718}",30,9,-19.75347719407439,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 0}",1
1047,False,"{'a': 0.999, 'e': 0.3508053214034904}",30,-8,46.73419006981373,"{0: 35, 1: 3, 2: 0, 3: 0, 4: 0}",0
1048,False,"{'a': 0.999, 'e': 0.3504545160820869}",25,1,-70.3435118690449,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 1}",1
1049,False,"{'a': 0.999, 'e': 0.3501040615660048}",25,8,-6.344421351214981,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1050,False,"{'a': 0.999, 'e': 0.34975395750443883}",25,-40,-2.5561070571239553,"{0: 58, 1: 2, 2: 3, 3: 1, 4: 1}",0
1051,False,"{'a': 0.999, 'e': 0.34940420354693436}",20,-2,-30.61342063710325,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 0}",0
1052,False,"{'a': 0.999, 'e': 0.34905479934338746}",25,-1,-17.545951491724466,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 0}",1
1053,False,"{'a': 0.999, 'e': 0.34870574454404407}",25,3,30.856625399021734,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1054,False,"{'a': 0.999, 'e': 0.34835703879950003}",20,10,8.297419346941572,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.999, 'e': 0.3480086817607005}",20,-2,35.349102045941336,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
1056,False,"{'a': 0.999, 'e': 0.34766067307893983}",20,11,-63.698740447034844,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
1057,False,"{'a': 0.999, 'e': 0.3473130124058609}",25,-6,-59.3597355852226,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 1}",0
1058,False,"{'a': 0.999, 'e': 0.346965699393455}",30,23,13.027525527826974,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.999, 'e': 0.34661873369406154}",25,-6,-37.16706337390384,"{0: 23, 1: 4, 2: 2, 3: 2, 4: 0}",0
1060,False,"{'a': 0.999, 'e': 0.34627211496036747}",30,12,-8.133712422919324,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1061,False,"{'a': 0.999, 'e': 0.3459258428454071}",20,-20,48.14654794785295,"{0: 38, 1: 0, 2: 2, 3: 0, 4: 0}",0
1062,False,"{'a': 0.999, 'e': 0.3455799170025617}",25,-17,-49.83454986429324,"{0: 34, 1: 2, 2: 4, 3: 1, 4: 1}",0
1063,False,"{'a': 0.999, 'e': 0.3452343370855592}",25,0,-90.82418336015819,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",1
1064,False,"{'a': 0.999, 'e': 0.34488910274847356}",25,-16,31.562419418987222,"{0: 38, 1: 1, 2: 1, 3: 1, 4: 0}",0
1065,False,"{'a': 0.999, 'e': 0.34454421364572513}",25,14,-11.26154082001096,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1066,False,"{'a': 0.999, 'e': 0.3441996694320794}",20,9,6.214306947647522,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1067,False,"{'a': 0.999, 'e': 0.3438554697626473}",20,13,2.988040973054753,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1068,False,"{'a': 0.999, 'e': 0.3435116142928847}",25,6,-28.152458279616102,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
1069,False,"{'a': 0.999, 'e': 0.34316810267859177}",30,4,-41.25690812094362,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 1}",1
1070,False,"{'a': 0.999, 'e': 0.3428249345759132}",30,4,-3.160008822902176,"{0: 22, 1: 2, 2: 0, 3: 2, 4: 0}",1
1071,False,"{'a': 0.999, 'e': 0.3424821096413373}",25,4,-12.16019132658687,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
1072,False,"{'a': 0.999, 'e': 0.3421396275316959}",25,13,16.0424111483238,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.999, 'e': 0.34179748790416425}",25,1,-13.464133863760406,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 0}",1
1074,False,"{'a': 0.999, 'e': 0.34145569041626006}",25,7,-37.065533375565984,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1075,False,"{'a': 0.999, 'e': 0.3411142347258438}",20,-3,-0.5403272621033492,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",0
1076,False,"{'a': 0.999, 'e': 0.34077312049111796}",25,16,1.5393879297402522,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1077,False,"{'a': 0.999, 'e': 0.34043234737062683}",30,-5,10.972107713681966,"{0: 33, 1: 1, 2: 0, 3: 0, 4: 1}",0
1078,False,"{'a': 0.999, 'e': 0.3400919150232562}",20,-14,-64.58085532089147,"{0: 27, 1: 1, 2: 4, 3: 1, 4: 1}",0
1079,False,"{'a': 0.999, 'e': 0.339751823108233}",20,0,16.702781600396264,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1080,False,"{'a': 0.999, 'e': 0.33941207128512474}",20,14,10.278453904831578,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.999, 'e': 0.3390726592138396}",25,13,17.974854242500736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.999, 'e': 0.33873358655462577}",25,11,-39.07693797079755,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1083,False,"{'a': 0.999, 'e': 0.33839485296807115}",20,14,-0.6858958227731453,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1084,False,"{'a': 0.999, 'e': 0.33805645811510304}",30,-1,-17.908244404832413,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 1}",1
1085,False,"{'a': 0.999, 'e': 0.33771840165698797}",25,-2,38.74940306703237,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",0
1086,False,"{'a': 0.999, 'e': 0.337380683255331}",25,-15,26.64216660292536,"{0: 35, 1: 2, 2: 3, 3: 0, 4: 0}",0
1087,False,"{'a': 0.999, 'e': 0.33704330257207565}",25,-14,34.51090073605765,"{0: 36, 1: 1, 2: 2, 3: 0, 4: 0}",0
1088,False,"{'a': 0.999, 'e': 0.3367062592695036}",25,12,25.884659996208015,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.999, 'e': 0.3363695530102341}",25,10,20.587941384267133,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.999, 'e': 0.3360331834572238}",35,8,-7.307766904341124,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
1091,False,"{'a': 0.999, 'e': 0.3356971502737666}",20,12,-26.197404226422886,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1092,False,"{'a': 0.999, 'e': 0.33536145312349286}",25,13,18.207116591497307,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.999, 'e': 0.33502609167036934}",20,-6,-55.67724541311512,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 1}",0
1094,False,"{'a': 0.999, 'e': 0.334691065578699}",25,-5,-4.67787194722201,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
1095,False,"{'a': 0.999, 'e': 0.3343563745131203}",25,1,-58.10194878237748,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 2}",1
1096,False,"{'a': 0.999, 'e': 0.33402201813860716}",20,3,-45.35043563379271,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
1097,False,"{'a': 0.999, 'e': 0.33368799612046857}",20,12,-25.421361514111325,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1098,False,"{'a': 0.999, 'e': 0.3333543081243481}",25,11,1.1244535180569988,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1099,False,"{'a': 0.999, 'e': 0.3330209538162237}",30,7,-118.92474853517268,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 3}",1
1100,False,"{'a': 0.999, 'e': 0.3326879328624075}",25,5,16.60697551021977,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1101,False,"{'a': 0.999, 'e': 0.3323552449295451}",20,-6,-9.811561492922959,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 0}",0
1102,False,"{'a': 0.999, 'e': 0.3320228896846156}",25,14,22.67213013268818,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.999, 'e': 0.3316908667949309}",25,10,18.376394083298074,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1104,False,"{'a': 0.999, 'e': 0.331359175928136}",25,-1,32.26551855756711,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.999, 'e': 0.3310278167522079}",20,7,-47.44369302654132,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
1106,False,"{'a': 0.999, 'e': 0.3306967889354557}",30,-1,11.839616971816788,"{0: 27, 1: 0, 2: 4, 3: 0, 4: 0}",1
1107,False,"{'a': 0.999, 'e': 0.3303660921465202}",20,3,32.24233535717631,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.999, 'e': 0.3300357260543737}",25,-1,29.727442002602256,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1109,False,"{'a': 0.999, 'e': 0.3297056903283193}",30,12,35.83339406508386,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.999, 'e': 0.329375984637991}",25,15,20.198348160460007,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.999, 'e': 0.329046608653353}",35,-5,43.551874178419375,"{0: 38, 1: 0, 2: 2, 3: 0, 4: 0}",0
1112,False,"{'a': 0.999, 'e': 0.32871756204469965}",20,13,-4.609030020382207,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
